driver_id,timestamp,hour,is_peak,is_weekend,ride_type,distance,traffic,fuel_price,surge,revenue,profit
DRV_0006,2025-12-22T11:16:30.751970,11,0,0,local,20.93,5.7,92.2,1.2,319.46,19.53
DRV_0032,2026-01-09T03:47:30.751970,3,0,0,local,34.92,7.2,110.01,1.1,477.41,-81.02
DRV_0041,2026-01-16T12:12:30.751970,12,0,0,peak_city,11.71,1.9,105.91,1.4,217.8,73.09
DRV_0030,2026-04-10T02:10:30.751970,2,0,0,airport,43.13,8.8,107.85,1.4,945.51,168.02
DRV_0005,2026-04-01T18:52:30.751970,18,1,0,local,21.69,8.3,92.0,2.8,770.72,451.5
DRV_0041,2026-02-21T04:49:30.751970,4,0,1,outstation,28.23,6.8,103.16,1.4,545.34,126.13
DRV_0020,2026-02-25T18:10:30.751970,18,1,0,peak_city,6.73,1.5,96.18,1.3,124.56,39.56
DRV_0007,2026-04-25T03:32:30.751970,3,0,1,peak_city,58.6,4.0,94.55,1.4,1055.48,327.13
DRV_0037,2026-04-15T03:50:30.751970,3,0,0,outstation,40.21,5.5,103.88,1.4,696.44,133.1
DRV_0043,2026-03-30T18:08:30.751970,18,1,0,airport,13.57,7.1,91.8,1.1,395.67,200.76
DRV_0039,2026-03-05T08:26:30.751970,8,1,0,airport,16.95,5.2,111.71,2.5,745.87,493.09
DRV_0039,2026-02-07T06:37:30.751970,6,0,1,local,22.06,4.3,114.69,1.0,329.77,50.71
DRV_0040,2026-03-16T08:46:30.751970,8,1,0,local,52.29,6.2,100.97,2.5,1606.13,877.09
DRV_0041,2026-04-10T18:38:30.751970,18,1,0,local,54.24,4.8,96.92,2.2,1464.95,751.4
DRV_0020,2026-05-20T19:45:30.751970,19,1,0,airport,54.92,2.9,105.57,2.3,1750.21,1035.02
DRV_0047,2026-02-22T14:49:30.751970,14,0,1,outstation,43.52,9.2,94.49,1.1,640.94,-108.84
DRV_0021,2026-05-12T13:28:30.751970,13,0,0,outstation,58.34,2.6,111.36,1.2,858.11,106.24
DRV_0035,2026-02-28T11:14:30.751970,11,0,1,local,27.83,5.6,98.98,1.3,503.61,112.05
DRV_0011,2026-03-12T23:54:30.751970,23,0,0,outstation,11.48,4.5,114.24,1.1,168.09,-20.2
DRV_0048,2026-04-10T00:35:30.751970,0,0,0,outstation,46.86,2.2,114.25,1.2,692.8,102.33
DRV_0010,2026-03-20T12:57:30.751970,12,0,0,airport,15.69,1.7,94.24,1.3,464.28,302.48
DRV_0036,2026-04-17T18:40:30.751970,18,1,0,peak_city,26.99,3.2,105.43,2.4,813.35,454.48
DRV_0001,2026-03-13T13:36:30.751970,13,0,0,peak_city,11.69,2.5,90.92,1.4,217.37,74.59
DRV_0024,2026-04-07T23:19:30.751970,23,0,0,peak_city,50.96,8.3,104.63,1.4,877.16,69.37
DRV_0038,2025-12-23T16:43:30.751970,16,0,0,outstation,13.94,2.0,96.74,1.0,182.27,31.4
DRV_0044,2026-03-08T20:03:30.751970,20,1,1,airport,4.28,2.1,101.3,2.9,442.51,391.29
DRV_0040,2026-04-16T01:25:30.751970,1,0,0,outstation,20.34,5.6,91.04,1.1,284.95,34.24
DRV_0045,2026-04-18T20:22:30.751970,20,1,1,peak_city,28.37,5.6,102.22,2.3,867.65,476.61
DRV_0009,2026-03-28T20:00:30.751970,20,1,1,airport,10.1,1.3,97.7,2.4,576.87,471.13
DRV_0008,2026-06-03T15:07:30.751970,15,0,0,peak_city,58.25,1.8,106.82,1.2,856.87,108.66
DRV_0025,2026-05-21T08:30:30.751970,8,1,0,local,52.35,2.6,107.32,2.7,1736.71,1070.09
DRV_0038,2026-02-18T04:44:30.751970,4,0,0,peak_city,30.84,6.6,111.72,1.3,500.54,34.27
DRV_0032,2026-05-06T02:45:30.751970,2,0,0,airport,3.76,9.4,107.24,1.3,278.19,220.9
DRV_0045,2026-01-08T03:09:30.751970,3,0,0,airport,24.84,6.9,92.66,1.3,607.07,227.7
DRV_0016,2026-03-12T09:58:30.751970,9,1,0,peak_city,59.97,1.4,114.43,1.8,1322.27,558.04
DRV_0035,2026-03-14T12:43:30.751970,12,0,1,outstation,34.89,7.6,111.96,1.2,570.37,5.86
DRV_0018,2025-12-31T05:23:30.751970,5,0,0,peak_city,20.97,7.0,110.2,1.4,373.26,39.07
DRV_0006,2026-04-27T12:32:30.751970,12,0,0,peak_city,49.43,2.1,103.61,1.0,608.21,25.11
DRV_0004,2025-12-27T09:45:30.751970,9,1,1,airport,20.83,4.3,99.9,2.4,885.79,593.83
DRV_0005,2026-03-21T09:18:30.751970,9,1,1,local,15.78,4.4,95.68,1.1,274.76,29.47
DRV_0015,2026-01-24T09:49:30.751970,9,1,1,local,37.0,7.0,105.49,1.9,922.1,373.95
DRV_0018,2026-03-22T11:36:30.751970,11,0,1,airport,32.11,5.3,90.64,1.2,730.34,305.29
DRV_0012,2026-05-08T11:52:30.751970,11,0,0,outstation,24.05,4.6,104.5,1.3,394.7,96.96
DRV_0009,2026-05-16T18:31:30.751970,18,1,1,airport,49.15,7.5,113.89,1.0,854.84,62.3
DRV_0038,2026-06-11T04:36:30.751970,4,0,0,local,13.36,1.1,106.19,1.4,245.37,84.71
DRV_0004,2026-03-24T16:15:30.751970,16,0,0,outstation,5.5,9.4,98.79,1.1,89.04,-11.79
DRV_0048,2026-05-12T17:00:30.751970,17,1,0,airport,30.18,3.3,97.12,1.6,803.47,432.59
DRV_0033,2026-05-29T00:58:30.751970,0,0,0,outstation,20.06,6.5,107.9,1.1,281.24,7.3
DRV_0040,2026-01-14T12:58:30.751970,12,0,0,local,25.99,2.1,94.53,1.3,424.88,121.6
DRV_0030,2026-06-02T16:36:30.751970,16,0,0,outstation,43.12,2.0,104.18,1.1,585.75,26.59
DRV_0026,2026-01-01T16:23:30.751970,16,0,0,peak_city,57.85,5.4,110.15,1.3,921.96,93.61
DRV_0046,2026-02-24T19:20:30.751970,19,1,0,peak_city,57.18,6.4,110.48,2.8,1963.29,1088.19
DRV_0021,2026-02-21T13:29:30.751970,13,0,1,airport,15.23,2.9,105.27,1.2,487.29,267.79
DRV_0018,2026-01-10T12:22:30.751970,12,0,1,local,47.27,3.5,110.57,1.2,748.69,102.53
DRV_0025,2026-01-05T19:49:30.751970,19,1,0,outstation,40.72,1.9,105.6,1.9,956.87,427.97
DRV_0033,2026-01-13T00:08:30.751970,0,0,0,peak_city,44.74,8.8,95.42,1.0,551.86,-192.86
DRV_0042,2026-01-11T03:20:30.751970,3,0,1,airport,3.37,6.8,105.18,1.3,322.09,260.01
DRV_0028,2025-12-29T22:40:30.751970,22,0,0,local,36.48,5.5,114.69,1.1,498.03,-67.18
DRV_0030,2026-02-19T09:00:30.751970,9,1,0,outstation,42.32,4.6,100.7,2.4,1254.77,703.12
DRV_0021,2026-03-04T02:40:30.751970,2,0,0,airport,17.9,1.7,92.14,1.4,521.74,349.18
DRV_0024,2026-02-25T05:44:30.751970,5,0,0,outstation,13.13,3.9,95.67,1.2,207.05,42.47
DRV_0005,2026-05-05T18:27:30.751970,18,1,0,peak_city,5.92,8.2,95.84,2.1,180.72,70.48
DRV_0007,2026-05-22T14:21:30.751970,14,0,0,peak_city,53.04,6.9,103.32,1.2,781.84,7.68
DRV_0038,2026-03-11T11:51:30.751970,11,0,0,airport,59.66,7.0,103.94,1.4,1223.29,292.91
DRV_0027,2026-01-21T23:05:30.751970,23,0,0,airport,28.98,1.5,104.06,1.5,744.17,401.51
DRV_0047,2026-03-15T18:38:30.751970,18,1,1,peak_city,13.65,5.8,92.42,1.9,389.81,187.09
DRV_0023,2026-06-01T06:48:30.751970,6,0,0,outstation,45.86,4.1,106.62,1.4,791.41,153.83
DRV_0010,2026-05-18T21:54:30.751970,21,0,0,local,59.56,9.3,103.5,1.4,1021.68,-75.05
DRV_0023,2025-12-28T01:12:30.751970,1,0,1,airport,32.22,6.6,92.23,1.4,812.22,360.59
DRV_0037,2026-01-23T05:19:30.751970,5,0,0,outstation,47.36,7.4,90.9,1.2,699.95,-0.82
DRV_0039,2026-04-18T02:32:30.751970,2,0,1,airport,17.26,4.2,92.19,1.5,583.19,330.31
DRV_0012,2025-12-27T18:09:30.751970,18,1,1,airport,25.02,5.0,105.01,2.0,880.6,545.02
DRV_0022,2026-04-05T17:38:30.751970,17,1,1,outstation,55.32,5.5,114.8,2.7,1883.02,1068.55
DRV_0037,2026-03-17T16:15:30.751970,16,0,0,local,24.08,8.9,111.7,1.4,425.48,-11.93
DRV_0048,2025-12-28T04:22:30.751970,4,0,1,local,47.82,3.7,92.02,1.2,756.63,180.86
DRV_0025,2026-01-03T16:21:30.751970,16,0,1,local,22.07,9.8,106.02,1.4,441.84,-3.56
DRV_0024,2026-02-27T02:05:30.751970,2,0,0,local,9.69,8.8,113.07,1.2,157.48,11.41
DRV_0004,2026-03-26T17:06:30.751970,17,1,0,airport,12.14,5.5,99.97,1.3,408.89,252.56
DRV_0044,2026-05-06T10:38:30.751970,10,0,0,airport,23.32,1.6,90.65,1.1,524.28,261.35
DRV_0032,2026-05-25T07:58:30.751970,7,1,0,peak_city,58.02,4.9,97.8,2.0,1422.42,663.94
DRV_0014,2026-01-10T02:00:30.751970,2,0,1,outstation,27.49,2.0,106.02,1.1,429.39,117.29
DRV_0008,2026-02-03T13:04:30.751970,13,0,0,peak_city,10.82,1.6,109.52,1.2,173.77,62.25
DRV_0034,2026-04-02T18:43:30.751970,18,1,0,peak_city,5.37,10.0,91.44,2.4,190.76,77.54
DRV_0026,2025-12-26T07:24:30.751970,7,1,0,local,42.15,1.6,102.74,3.0,1562.23,1045.65
DRV_0020,2026-01-12T15:26:30.751970,15,0,0,local,49.21,6.5,97.66,1.3,787.18,27.47
DRV_0019,2026-04-21T11:38:30.751970,11,0,0,outstation,9.58,9.0,101.24,1.1,142.97,-6.16
DRV_0048,2026-03-23T13:26:30.751970,13,0,0,peak_city,23.33,4.7,110.69,1.4,412.94,74.33
DRV_0035,2026-02-24T11:18:30.751970,11,0,0,peak_city,3.11,3.3,109.01,1.1,57.59,-35.36
DRV_0005,2025-12-16T08:54:30.751970,8,1,0,outstation,33.05,2.9,90.3,1.5,617.36,227.29
DRV_0002,2026-03-04T17:24:30.751970,17,1,0,peak_city,8.36,5.9,101.36,2.7,311.52,204.54
DRV_0037,2026-02-17T13:31:30.751970,13,0,0,outstation,7.69,5.4,93.75,1.2,128.72,23.03
DRV_0019,2026-02-24T22:01:30.751970,22,0,0,peak_city,23.8,4.6,101.49,1.4,420.87,138.36
DRV_0011,2026-05-16T04:25:30.751970,4,0,1,outstation,53.74,9.6,109.67,1.2,841.87,-203.06
DRV_0006,2026-01-07T01:33:30.751970,1,0,0,outstation,16.77,8.6,90.96,1.5,324.38,89.34
DRV_0038,2026-02-23T13:11:30.751970,13,0,0,peak_city,28.77,6.7,106.48,1.4,504.26,94.26
DRV_0020,2026-03-04T00:21:30.751970,0,0,0,peak_city,5.87,5.7,93.75,1.4,119.55,71.72
DRV_0005,2026-03-20T09:05:30.751970,9,1,0,local,31.71,7.1,91.04,1.2,474.61,7.98
DRV_0050,2026-02-03T20:19:30.751970,20,1,0,local,6.13,1.1,113.91,2.5,221.49,147.21
DRV_0016,2026-03-17T04:40:30.751970,4,0,0,local,22.49,3.7,98.74,1.4,398.81,92.76
DRV_0012,2026-05-19T12:10:30.751970,12,0,0,local,12.1,1.9,106.51,1.4,224.25,84.05
DRV_0012,2026-01-11T11:38:30.751970,11,0,1,airport,17.37,1.2,92.05,1.5,585.21,409.15
DRV_0044,2026-01-05T00:57:30.751970,0,0,0,peak_city,38.23,4.4,95.14,1.1,521.14,15.77
DRV_0041,2026-01-20T19:46:30.751970,19,1,0,outstation,37.67,8.0,106.1,2.1,980.8,349.75
DRV_0031,2026-03-26T11:58:30.751970,11,0,0,airport,58.84,6.4,104.56,1.4,1209.48,359.52
DRV_0038,2026-02-20T20:07:30.751970,20,1,0,outstation,49.08,6.9,93.2,1.7,1026.79,297.7
DRV_0020,2026-05-31T04:54:30.751970,4,0,1,airport,27.49,6.5,113.58,1.1,629.31,165.49
DRV_0024,2026-02-16T02:24:30.751970,2,0,0,airport,9.05,2.8,112.17,1.3,360.63,258.54
DRV_0040,2026-04-02T13:45:30.751970,13,0,0,airport,51.96,8.6,112.97,1.1,902.36,-30.74
DRV_0038,2026-01-13T00:02:30.751970,0,0,0,peak_city,45.79,5.1,111.05,1.4,790.31,149.13
DRV_0029,2026-01-23T16:29:30.751970,16,0,0,airport,12.29,5.9,114.62,1.5,443.74,282.37
DRV_0039,2026-01-18T20:14:30.751970,20,1,1,outstation,4.5,2.5,93.29,2.5,222.62,158.84
DRV_0029,2026-02-13T00:17:30.751970,0,0,0,airport,31.34,8.6,108.32,1.3,708.4,176.47
DRV_0033,2026-05-19T05:41:30.751970,5,0,0,airport,36.24,5.6,97.44,1.3,784.85,304.8
DRV_0046,2025-12-31T11:24:30.751970,11,0,0,local,38.9,7.9,94.0,1.2,578.23,-15.56
DRV_0024,2026-02-22T01:53:30.751970,1,0,1,local,2.54,3.2,108.16,1.5,118.24,80.76
DRV_0050,2026-03-11T07:02:30.751970,7,1,0,peak_city,48.4,2.8,103.88,2.5,1489.62,859.92
DRV_0041,2026-03-19T18:48:30.751970,18,1,0,airport,37.73,2.7,98.88,2.6,1416.09,950.6
DRV_0007,2025-12-31T06:22:30.751970,6,0,0,outstation,46.14,1.3,108.64,1.1,625.51,52.4
DRV_0017,2026-01-22T19:02:30.751970,19,1,0,outstation,57.57,4.3,98.17,1.3,917.56,186.02
DRV_0022,2025-12-27T20:31:30.751970,20,1,1,local,59.79,4.3,101.22,2.4,1807.88,1013.44
DRV_0023,2026-05-24T21:44:30.751970,21,0,1,local,53.4,6.3,99.79,1.2,836.95,38.62
DRV_0009,2026-03-26T19:42:30.751970,19,1,0,peak_city,48.06,1.8,104.71,2.0,1183.52,615.74
DRV_0036,2026-01-12T18:21:30.751970,18,1,0,outstation,39.25,1.6,104.5,2.1,1020.72,581.52
DRV_0009,2026-03-09T19:36:30.751970,19,1,0,outstation,41.24,8.2,96.75,2.7,1376.52,735.49
DRV_0042,2025-12-24T17:33:30.751970,17,1,0,airport,30.9,1.7,91.46,1.7,855.84,517.31
DRV_0002,2025-12-25T02:54:30.751970,2,0,0,outstation,47.74,5.7,101.0,1.1,646.66,-0.41
DRV_0022,2026-03-14T07:15:30.751970,7,1,1,local,21.04,4.9,92.22,1.4,424.39,183.48
DRV_0010,2026-02-10T10:12:30.751970,10,0,0,local,59.9,9.4,106.06,1.2,880.62,-219.87
DRV_0033,2026-05-26T06:32:30.751970,6,0,0,airport,38.9,8.1,92.96,1.2,778.14,161.69
DRV_0043,2026-01-26T16:30:30.751970,16,0,0,airport,35.17,6.3,94.61,1.2,724.43,253.98
DRV_0010,2026-03-19T21:18:30.751970,21,0,0,peak_city,21.4,1.2,90.6,1.4,380.55,143.68
DRV_0047,2026-05-04T10:33:30.751970,10,0,0,local,19.33,9.5,96.48,1.2,296.3,-88.38
DRV_0044,2026-02-22T15:00:30.751970,15,0,1,outstation,52.62,8.6,94.65,1.4,954.99,65.9
DRV_0049,2026-04-15T01:47:30.751970,1,0,0,outstation,9.74,1.7,108.2,1.2,158.28,-21.26
DRV_0020,2026-02-20T08:52:30.751970,8,1,0,local,27.34,7.6,109.14,1.3,445.96,-15.41
DRV_0030,2026-02-14T10:03:30.751970,10,0,1,peak_city,45.58,6.9,113.92,1.0,611.96,-102.77
DRV_0011,2026-04-03T03:54:30.751970,3,0,0,peak_city,5.31,3.5,96.54,1.1,86.58,15.84
DRV_0004,2026-04-23T21:18:30.751970,21,0,0,outstation,17.77,7.8,101.24,1.4,319.59,43.93
DRV_0036,2026-01-01T00:31:30.751970,0,0,0,outstation,5.79,5.4,90.84,1.0,84.49,-39.85
DRV_0019,2026-05-18T17:32:30.751970,17,1,0,airport,22.15,9.1,90.55,2.3,845.73,486.85
DRV_0033,2026-05-24T11:09:30.751970,11,0,1,peak_city,57.88,6.0,113.42,1.0,759.52,-143.29
DRV_0029,2026-05-08T03:21:30.751970,3,0,0,local,44.39,9.8,96.41,1.3,711.95,-134.75
DRV_0026,2026-03-17T16:00:30.751970,16,0,0,airport,13.49,6.1,101.6,1.5,465.31,240.03
DRV_0006,2026-02-06T05:11:30.751970,5,0,0,peak_city,8.62,2.4,95.63,1.1,130.25,50.8
DRV_0007,2026-03-11T09:25:30.751970,9,1,0,outstation,51.34,6.1,103.08,1.2,757.23,27.76
DRV_0009,2025-12-30T05:36:30.751970,5,0,0,local,5.92,7.4,103.59,1.0,86.1,7.71
DRV_0045,2026-06-05T06:28:30.751970,6,0,0,peak_city,28.58,5.4,94.14,1.5,536.97,165.51
DRV_0040,2026-05-09T17:56:30.751970,17,1,1,peak_city,28.81,4.7,106.27,2.1,807.59,430.54
DRV_0014,2026-06-13T14:25:30.751970,14,0,1,outstation,5.61,5.6,110.16,1.2,148.81,54.32
DRV_0008,2026-05-06T22:40:30.751970,22,0,0,peak_city,11.55,4.0,108.92,1.3,199.73,27.76
DRV_0004,2026-04-02T09:07:30.751970,9,1,0,airport,13.88,8.9,111.99,2.7,690.31,433.15
DRV_0005,2026-04-14T02:46:30.751970,2,0,0,peak_city,59.13,7.9,90.68,1.0,724.55,-214.56
DRV_0041,2026-05-17T00:48:30.751970,0,0,1,airport,28.91,9.2,103.47,1.2,684.28,169.55
DRV_0019,2026-02-02T22:11:30.751970,22,0,0,local,49.68,4.4,109.39,1.5,916.78,217.83
DRV_0016,2026-02-25T15:47:30.751970,15,0,0,outstation,13.82,5.7,97.18,1.4,253.15,100.79
DRV_0034,2026-01-19T03:15:30.751970,3,0,0,airport,48.28,4.6,112.88,1.3,972.65,314.76
DRV_0025,2026-03-14T13:53:30.751970,13,0,1,airport,11.16,7.3,109.83,1.2,428.72,244.82
DRV_0024,2026-02-14T14:46:30.751970,14,0,1,peak_city,12.69,9.0,106.36,1.1,233.94,-2.05
DRV_0005,2026-04-10T17:25:30.751970,17,1,0,outstation,27.54,6.5,92.09,2.8,967.3,581.44
DRV_0050,2026-03-18T08:40:30.751970,8,1,0,airport,58.09,4.8,114.6,2.3,1837.88,1035.42
DRV_0009,2026-01-16T16:38:30.751970,16,0,0,outstation,38.81,2.5,112.05,1.2,576.88,93.47
DRV_0042,2026-06-03T04:52:30.751970,4,0,0,outstation,43.72,9.0,91.99,1.4,755.54,66.11
DRV_0041,2026-04-30T18:57:30.751970,18,1,0,peak_city,12.87,8.7,110.48,2.1,355.82,107.58
DRV_0003,2026-04-29T12:22:30.751970,12,0,0,peak_city,29.33,8.4,101.48,1.2,440.32,-25.16
DRV_0003,2026-03-31T10:24:30.751970,10,0,0,local,30.66,8.5,98.38,1.1,421.27,-68.64
DRV_0035,2026-03-26T06:54:30.751970,6,0,0,peak_city,7.84,3.2,93.55,1.2,130.85,46.93
DRV_0019,2026-02-13T08:24:30.751970,8,1,0,local,28.12,7.7,106.28,2.2,775.38,341.23
DRV_0018,2026-03-15T14:31:30.751970,14,0,1,outstation,29.33,9.8,105.85,1.1,453.72,-124.65
DRV_0048,2026-05-14T04:59:30.751970,4,0,0,peak_city,41.22,3.9,107.16,1.0,509.62,-35.47
DRV_0032,2026-02-22T04:05:30.751970,4,0,1,local,15.18,8.5,96.98,1.3,306.25,50.0
DRV_0006,2025-12-19T01:03:30.751970,1,0,0,outstation,42.26,5.6,97.63,1.1,574.34,5.59
DRV_0035,2026-02-26T13:59:30.751970,13,0,0,local,52.53,7.9,109.71,1.3,838.97,-27.25
DRV_0021,2026-03-31T06:20:30.751970,6,0,0,airport,17.1,9.2,106.77,1.3,486.21,172.39
DRV_0039,2025-12-27T07:07:30.751970,7,1,1,peak_city,28.7,8.8,103.67,1.8,696.94,179.23
DRV_0023,2026-02-25T10:42:30.751970,10,0,0,peak_city,58.65,2.0,100.56,1.0,718.85,14.7
DRV_0040,2026-02-20T14:40:30.751970,14,0,0,outstation,18.24,8.7,97.31,1.5,350.86,47.31
DRV_0005,2026-02-23T07:46:30.751970,7,1,0,airport,45.73,8.2,90.45,2.9,1834.9,1097.72
DRV_0033,2025-12-24T20:01:30.751970,20,1,0,outstation,50.1,3.5,111.82,1.2,739.51,85.45
DRV_0039,2025-12-23T11:25:30.751970,11,0,0,local,42.81,5.9,92.41,1.1,581.64,1.98
DRV_0005,2025-12-23T02:24:30.751970,2,0,0,local,19.47,6.4,97.43,1.1,273.55,-10.21
DRV_0025,2026-04-14T20:03:30.751970,20,1,0,outstation,45.11,1.4,112.57,2.7,1501.91,946.84
DRV_0044,2026-01-20T14:48:30.751970,14,0,0,local,53.75,2.7,91.97,1.1,726.05,126.13
DRV_0049,2026-02-19T05:03:30.751970,5,0,0,peak_city,48.09,1.3,104.57,1.5,888.04,304.97
DRV_0026,2026-05-25T22:18:30.751970,22,0,0,outstation,5.69,8.5,104.97,1.1,91.62,18.09
DRV_0008,2026-03-25T20:09:30.751970,20,1,0,local,7.44,9.2,106.73,2.7,281.68,149.72
DRV_0034,2026-06-07T17:15:30.751970,17,1,1,peak_city,32.01,4.9,97.92,1.9,808.37,404.12
DRV_0050,2026-03-06T23:19:30.751970,23,0,0,outstation,46.89,6.4,112.31,1.2,693.14,9.06
DRV_0040,2026-04-08T17:58:30.751970,17,1,0,local,36.32,7.3,95.94,2.0,901.64,382.73
DRV_0013,2026-04-01T17:28:30.751970,17,1,0,peak_city,8.05,4.5,102.19,2.3,256.54,151.96
DRV_0029,2026-05-14T11:32:30.751970,11,0,0,airport,45.13,5.6,105.85,1.0,756.54,126.28
DRV_0044,2026-04-30T17:58:30.751970,17,1,0,airport,16.75,4.3,101.81,1.1,437.66,208.38
DRV_0036,2026-03-24T19:04:30.751970,19,1,0,airport,58.35,4.0,102.05,1.4,1201.26,426.01
DRV_0011,2026-01-27T06:29:30.751970,6,0,0,outstation,37.43,3.5,95.17,1.3,603.33,134.04
DRV_0033,2025-12-16T20:15:30.751970,20,1,0,outstation,48.55,6.1,102.82,1.6,956.16,240.4
DRV_0016,2026-04-18T13:14:30.751970,13,0,1,local,56.04,4.6,92.18,1.3,943.75,225.67
DRV_0030,2026-02-08T16:03:30.751970,16,0,1,outstation,31.43,8.9,102.34,1.4,599.02,35.99
DRV_0005,2026-01-24T11:47:30.751970,11,0,1,airport,59.58,2.2,96.87,1.2,1126.0,378.55
DRV_0034,2026-03-27T03:41:30.751970,3,0,0,peak_city,54.64,7.4,105.2,1.2,804.84,-86.65
DRV_0009,2026-03-01T02:34:30.751970,2,0,1,airport,49.78,9.6,110.53,1.0,862.36,-106.59
DRV_0030,2026-03-24T20:22:30.751970,20,1,0,peak_city,16.94,1.5,105.09,2.4,523.91,319.1
DRV_0050,2025-12-22T00:04:30.751970,0,0,0,local,8.64,4.5,101.41,1.2,142.42,23.71
DRV_0050,2026-01-23T19:49:30.751970,19,1,0,local,45.57,1.6,92.0,1.7,955.09,414.76
DRV_0008,2026-05-12T02:54:30.751970,2,0,0,airport,56.62,7.0,106.97,1.2,1033.33,156.73
DRV_0011,2026-02-02T12:07:30.751970,12,0,0,local,38.89,9.2,105.31,1.4,674.41,-33.11
DRV_0034,2026-03-23T18:12:30.751970,18,1,0,outstation,43.99,2.1,112.56,1.1,597.17,4.63
DRV_0041,2026-04-03T14:10:30.751970,14,0,0,local,2.68,4.8,97.38,1.2,56.58,23.46
DRV_0040,2026-01-24T08:18:30.751970,8,1,1,outstation,35.48,1.4,93.08,2.1,975.54,595.88
DRV_0038,2026-01-29T13:54:30.751970,13,0,0,local,39.83,8.6,107.31,1.2,591.59,-116.61
DRV_0037,2026-01-17T12:16:30.751970,12,0,1,outstation,41.03,3.5,97.66,1.4,760.34,274.54
DRV_0042,2026-06-04T16:21:30.751970,16,0,0,airport,49.7,8.7,112.92,1.2,933.69,40.1
DRV_0050,2026-01-18T07:45:30.751970,7,1,1,local,20.49,6.2,99.28,2.2,624.05,352.29
DRV_0032,2026-01-19T02:47:30.751970,2,0,0,airport,23.72,2.5,100.76,1.1,529.66,259.95
DRV_0031,2026-01-04T23:08:30.751970,23,0,1,outstation,53.63,4.1,93.86,1.0,708.51,60.72
DRV_0030,2026-04-12T19:01:30.751970,19,1,1,outstation,21.76,1.6,100.24,1.6,491.7,259.08
DRV_0029,2026-05-26T18:23:30.751970,18,1,0,local,41.27,6.5,99.11,1.4,714.39,118.42
DRV_0022,2026-02-28T00:57:30.751970,0,0,1,local,41.92,2.3,102.14,1.0,568.04,57.16
DRV_0047,2026-01-10T12:06:30.751970,12,0,1,outstation,31.32,9.7,99.61,1.0,440.8,-146.91
DRV_0033,2026-03-18T04:18:30.751970,4,0,0,outstation,11.28,1.2,108.91,1.2,180.45,33.03
DRV_0030,2026-01-22T13:06:30.751970,13,0,0,local,18.78,9.1,92.9,1.5,360.47,52.13
DRV_0010,2026-05-14T07:58:30.751970,7,1,0,local,36.97,8.4,114.6,1.6,733.84,76.96
DRV_0040,2026-05-21T15:08:30.751970,15,0,0,peak_city,57.75,4.5,99.64,1.2,849.54,65.74
DRV_0021,2026-02-27T08:31:30.751970,8,1,0,local,34.12,5.9,109.05,2.7,1145.83,649.06
DRV_0049,2026-01-17T17:06:30.751970,17,1,1,local,27.55,3.7,96.48,1.4,533.77,184.66
DRV_0032,2026-05-05T00:54:30.751970,0,0,0,peak_city,17.67,9.7,103.94,1.2,272.51,-73.55
DRV_0026,2026-03-28T01:25:30.751970,1,0,1,airport,35.67,2.3,101.1,1.3,825.91,338.49
DRV_0038,2026-02-05T02:11:30.751970,2,0,0,local,59.64,8.9,105.59,1.3,949.93,-112.19
DRV_0032,2026-03-16T15:23:30.751970,15,0,0,outstation,38.0,2.8,99.88,1.0,470.98,53.4
DRV_0019,2026-01-12T19:43:30.751970,19,1,0,peak_city,15.21,9.7,112.74,2.4,474.03,146.08
DRV_0028,2026-01-28T15:32:30.751970,15,0,0,airport,32.94,8.8,93.27,1.4,774.33,228.3
DRV_0049,2026-05-11T07:40:30.751970,7,1,0,outstation,17.99,8.9,113.6,1.3,300.21,-34.14
DRV_0004,2026-03-03T05:24:30.751970,5,0,0,peak_city,28.84,9.8,102.09,1.4,505.43,-83.91
DRV_0036,2026-01-19T23:14:30.751970,23,0,0,outstation,18.58,2.8,109.04,1.2,285.49,69.25
DRV_0049,2026-04-02T14:02:30.751970,14,0,0,peak_city,31.65,5.4,104.43,1.4,552.79,107.51
DRV_0009,2026-01-25T07:34:30.751970,7,1,1,airport,50.0,7.9,104.34,2.9,2033.36,1229.95
DRV_0036,2026-05-21T04:03:30.751970,4,0,0,outstation,13.63,2.0,111.35,1.2,214.24,51.23
DRV_0033,2026-03-13T12:14:30.751970,12,0,0,peak_city,38.34,9.3,90.48,1.2,570.13,-156.9
DRV_0046,2026-06-04T15:24:30.751970,15,0,0,local,41.89,7.5,107.31,1.1,569.42,-118.5
DRV_0010,2026-03-21T00:53:30.751970,0,0,1,peak_city,48.66,3.5,95.27,1.5,948.33,318.72
DRV_0040,2026-01-10T00:18:30.751970,0,0,1,outstation,2.51,10.0,106.92,1.4,113.24,77.76
DRV_0038,2026-03-25T11:01:30.751970,11,0,0,outstation,44.95,2.3,108.84,1.4,776.12,212.25
DRV_0046,2026-03-19T23:33:30.751970,23,0,0,peak_city,40.2,7.9,111.15,1.3,646.55,-23.42
DRV_0024,2026-01-21T06:56:30.751970,6,0,0,airport,6.5,4.7,100.18,1.0,293.04,189.0
DRV_0038,2026-03-21T19:19:30.751970,19,1,1,peak_city,22.23,2.0,110.21,2.9,867.16,545.57
DRV_0039,2026-03-27T16:31:30.751970,16,0,0,airport,6.46,5.5,109.86,1.4,329.49,240.48
DRV_0047,2026-02-13T07:45:30.751970,7,1,0,local,4.91,1.7,100.07,1.6,118.33,44.15
